time_years,S_total,S_1mm_1cm,S_1cm_10cm,S_10cm_1m,S_1m_plus,S_400_600km,S_600_800km,S_800_1000km,S_1000_1200km,S_1200_1500km,S_1500_plus_km,cumulative_collisions,collision_rate_per_year,cascade_gain_G,cascade_multiplier_Km,collisions_this_step,fragments_generated,launches,objects_decayed,scenario,pmd_compliance
41.300000000000004,1568332679.300443,1532494345.1337721,34986505.13660836,598415.5818629345,253413.44819941197,7080482.606085971,20277426.512815077,858405657.4244329,659412660.264688,16934467.50666844,6221984.985752627,569521.0,81269.08020408478,2793.1131945177913,12.978570219191926,8091.0,30143004.112023517,675.0914285714287,1725889.3081215757,PMD_80,0.8
41.400000000000006,1583814709.8196054,1547595089.8993142,35361287.13765195,604309.8962802241,254022.88635866373,6856364.87021921,20146880.430825472,864882769.8084427,668776387.7551382,16931096.691636298,6221210.263343371,577887.0,83077.03368159338,2719.701217704127,12.88675239640435,8366.0,17225539.00510467,675.1314285714286,1743579.331656747,PMD_80,0.8
41.5,1591436631.218121,1554988153.9982169,35586631.52875272,607267.910685936,254577.78046587555,6639960.875605692,20017291.638141904,867392202.763473,674238573.7476298,16928166.5535716,6220435.639699153,586322.0,84223.58031206232,2558.813505411091,12.307521283152887,8435.0,9369801.23941672,675.1714285714286,1748018.7266149665,PMD_80,0.8
41.6,1607896527.20174,1571046367.3838458,35981450.4142258,613515.5517360735,255193.8519323704,6430359.46438921,19888559.4486801,874743057.2178524,683690092.948663,16924797.007347815,6219661.114807688,594835.0,84891.75392387221,2516.789223626717,12.160200604240032,8513.0,18205652.263260867,675.2114285714285,1745889.2053561427,PMD_80,0.8
41.7,1625035402.1209118,1587768589.2914321,36390985.28094049,620013.9704190622,255813.57812065925,6227558.106871777,19760678.182257563,883619070.0530947,692287670.9521929,16921538.137838457,6218886.688656685,603575.0,86110.28248194263,2481.2510249703178,12.108000230871614,8740.0,18890699.251928188,675.2514285714285,1751935.2984704815,PMD_80,0.8
41.800000000000004,1643216913.5079272,1605513374.255354,36820198.86238372,626899.5199512312,256440.8702382511,6031444.757517812,19634412.19640487,901662618.8080888,692752155.461021,16918169.92366082,6218112.361233862,612309.0,87382.58353964567,2461.441992319345,12.084933776404805,8734.0,19941125.540354766,675.2914285714287,1759669.1590538379,PMD_80,0.8
41.900000000000006,1676560674.234307,1638123520.2914393,37540545.854579635,639434.8198679734,257173.2684200907,5841471.236708976,19508431.060188103,925040372.2605503,703037819.1584003,16915132.38593222,6217448.132526936,621172.0,88768.63114711508,2611.5362599196633,12.831901574931022,8863.0,35118615.315342575,675.3314285714287,1774931.6346768462,PMD_80,0.8
42.0,1689271189.7065465,1650500634.039424,37868518.443149336,644274.710618716,257762.51335451123,5657656.712059032,19383062.684245754,930361311.6675923,710740719.192851,16911765.460774172,6216673.989024456,630291.0,91103.35936360109,2509.526345253003,12.630931490715517,9119.0,14512315.035754655,675.3714285714286,1801832.6492290697,PMD_80,0.8
42.1,1713815102.7619824,1674478514.9481494,38424634.038905114,653520.7367638618,258433.0381640801,5479690.12439832,19258852.92533559,945661321.6362904,720290938.919935,16908399.211808212,6215899.944214971,639658.0,92114.67007923446,2539.8725463891324,12.806146007560587,9367.0,26349261.9364061,675.4114285714286,1805370.006684244,PMD_80,0.8
42.2,1746268557.7451284,1706211099.6602995,39132592.58380481,665706.5022593534,259158.9987647665,5307600.398055392,19135904.220833424,963766698.6518956,734938194.837358,16905033.638899647,6215125.998086205,649141.0,93900.09205462596,2647.330768447038,13.43701313418281,9483.0,34275874.55515932,675.4514285714286,1822336.7377278022,PMD_80,0.8
42.300000000000004,1765003204.2016044,1724491774.083198,39578844.92504046,672796.0169560265,259789.17640987734,5141745.908384215,19012448.368607506,977460165.485906,740272713.5461669,16901778.74191384,6214352.150625878,658678.0,96195.5038962575,2598.3912475172415,13.415158260092399,9537.0,20580231.42760471,675.4914285714285,1845484.1768429782,PMD_80,0.8
42.400000000000006,1780666571.334426,1739759032.8530858,39968405.732297614,678735.4882800049,260397.26076244283,9015052.290362636,18890688.251273613,984058465.0754582,745590262.8160417,16898524.499468245,6213578.401821715,668425.0,97640.85990957085,2518.32218211407,12.290479770717736,9747.0,17522187.68470346,675.5314285714285,1858783.797595872,PMD_80,0.8
42.5,1792626810.6896815,1751392855.0994556,40289643.3521229,683331.8088827698,260980.42922001338,8728914.450405333,18771707.75605174,991113018.7613583,750905204.0587722,16895160.911432415,6212804.751661441,678277.0,98640.81577727644,2408.1301647727687,11.866859334807035,9852.0,13954392.589722795,675.5714285714287,1994134.5201815758,PMD_80,0.8
42.6,1805938517.4228623,1764351702.227737,40636815.74362636,688427.0807917528,261572.37070732782,8451744.257172463,18650878.82946254,1000092156.2099408,755639688.9272298,16892017.99892386,6212031.200132785,688153.0,99652.39498501293,2322.309703333339,11.541580894850162,9876.0,15307064.73553779,675.6114285714286,1995331.328071489,PMD_80,0.8
42.7,1814626138.5066612,1772774821.4925556,40897396.45782565,691788.9059913438,262131.65028829547,8184458.134532469,18530958.299740966,1008378217.6538891,756432480.951963,16888765.719312195,6211257.747223475,698245.0,100761.88691174837,2195.9697402685283,11.029974191468874,10092.0,10686520.453539385,675.6514285714286,1998898.7354547703,PMD_80,0.8
42.800000000000004,1830948565.0604472,1788683766.471852,41304065.53583855,697988.7902076197,262744.26254873484,7925304.6970307175,18411390.184040442,1020110732.1984553,761405029.49428,16885624.093719136,6210484.39292124,708394.0,101584.19806338992,2156.907581483262,10.881259621704144,10149.0,18322478.39886864,675.6914285714286,1999989.2507969283,PMD_80,0.8
42.900000000000006,1853164059.7890728,1810369818.7416313,41824454.70981353,706389.0799815276,263397.25764666265,7674457.296515061,18292941.98622567,1033852916.3135108,770251549.954841,16882483.100766417,6209711.137213812,718698.0,102905.32912439952,2176.3029373865484,11.054777011420102,10304.0,24223273.191878125,675.7314285714285,2007667.908966277,PMD_80,0.8
43.0,1882779157.1019993,1839311035.3402958,42486474.11115788,717545.7219326687,264101.92861288425,7431644.416521006,18175606.40120557,1045286365.0130705,788797370.5507854,16879232.740327887,6208937.980088925,729054.0,104613.44152456141,2264.150740475556,11.609167958824074,10356.0,31635311.707472716,675.7714285714285,2020019.880260204,PMD_80,0.8
43.1,1909358499.1780326,1865272399.61353,43093755.910612285,727559.0171622768,264784.636728385,7196273.4321994195,18059486.17208749,1060765594.7537553,800252666.8649309,16876313.03352534,6208164.921534314,739815.0,106786.10523695835,2303.641428928566,11.962053629286725,10761.0,28614119.102685805,675.8114285714287,2034582.5523664171,PMD_80,0.8
43.2,1927321561.9083512,1882783701.109168,43538090.17652409,734363.4186271803,265407.20403193013,6968870.52677143,17943363.400439676,1073606256.3019623,805722395.8011554,16873283.916484747,6207391.961537714,750755.0,108802.68912556459,2256.221440304255,11.877951305091068,10940.0,20014090.47697888,675.8514285714286,2050887.312374682,PMD_80,0.8
43.300000000000004,1943896788.7489383,1898934456.8642554,43955668.93918094,740642.5904137751,266020.3550882228,6749066.056514565,21862455.81855689,1082545833.0767744,809662779.2866695,16870035.410336267,6206619.100086863,761704.0,110266.95448663844,2200.8128673341453,11.565989797121857,10949.0,18636683.895393986,675.8914285714286,2061236.6605210737,PMD_80,0.8
43.400000000000006,1962935465.5023568,1917499316.377622,44421647.24026436,747851.2452695926,266650.6392012051,6536062.272845299,21722153.70686489,1093977930.997443,817626684.6305803,16866787.557453837,6205846.337169504,772765.0,111407.1823965782,2171.7777701932678,11.476487777211585,11061.0,21131619.030830514,675.9314285714286,2092745.9231262098,PMD_80,0.8
43.5,1996093397.199958,1949906971.1739457,45158731.52290355,760316.2245842782,267378.27852478425,6329966.545570468,21582338.95318204,1119340302.28888,825772065.3818449,16863650.357707277,6205073.672773373,783999.0,112947.54138304653,2268.4783094327076,11.996339627323453,11234.0,35261090.04850985,675.9714285714285,2102898.0366231683,PMD_80,0.8
43.6,2018926952.7782958,1972189728.1112118,45700250.98082332,768939.4800847811,268034.20617588254,6130773.331368606,21443778.165926587,1133073252.1435876,835214224.2408081,16860623.7897185,6204301.106886215,795397.0,115487.13066014605,2260.6541543906606,12.143689910073324,11398.0,24964318.579221472,676.0114285714285,2130564.7265982227,PMD_80,0.8
43.7,2033838822.9308403,1986703584.7468753,46092006.69197786,774596.3577786102,268635.1342085566,5938367.664366652,21305363.150507808,1143205406.7488143,840328668.895542,16857487.832113612,6203528.639495772,807097.0,117306.96137293385,2180.3751484218087,11.854434393215133,11700.0,17057009.90801506,676.0514285714287,2144747.5211848244,PMD_80,0.8
43.800000000000004,2052913886.1175673,2005297561.5502644,46565255.36395639,781804.6529632922,269264.55038311,5751648.5349049475,21169292.66062225,1159169837.1555016,843765998.9899302,16854352.506018728,6202756.270589791,819005.0,118599.50987462256,2140.604091062265,11.688959905366417,11908.0,21227969.757032417,676.0914285714287,2152568.376019255,PMD_80,0.8
43.900000000000006,2079438823.8086572,2031196575.126035,47180507.56584106,791796.0151301047,269945.1016512765,5571089.38101916,21034341.67057786,1172464576.1584048,857315504.7871913,16851327.811307926,6201984.00015602,830822.0,120204.80571007507,2169.3480588786815,11.917300972155275,11817.0,28692193.22094873,676.1314285714286,2166961.37557283,PMD_80,0.8
44.0,2100819139.5120456,2052048155.2949693,47700542.63404394,799851.4818896079,270590.101142727,5396269.343010987,20898632.83674072,1175222950.0777297,876252101.6997751,16847973.726607375,6201211.828182205,843079.0,122290.94903568667,2144.662451747921,11.953150082667364,12257.0,23563984.29165864,676.1714285714286,2183262.4739842997,PMD_80,0.8
44.1,2132979493.067722,2083468498.9272218,48427771.12588919,811912.3253141828,271310.68929685385,5227000.93788149,20764260.584143203,1201364630.6029127,882578430.8725896,16844730.315539118,6200439.754656097,855460.0,123988.79814815092,2207.638482034013,12.31285271702369,12381.0,34350128.12481209,676.2114285714285,2189398.494850413,PMD_80,0.8
44.2,2165744544.4929876,2115480781.8564396,49167517.601059884,824210.3804696546,272034.655018867,5063322.820792881,20631106.210994843,1224651234.533302,892357615.5916116,16841597.556721065,6199667.779565449,868021.0,126549.59994629839,2265.3872280263386,12.73966927316225,12561.0,34983966.95692524,676.2514285714285,2218361.497373477,PMD_80,0.8
44.300000000000004,2184069666.1308184,2133330480.8611248,49635410.807266615,831117.2897971481,272657.1726301132,4904942.77871416,20501466.57319959,1236012355.069031,899613430.3782008,16838575.42877532,6198895.902898013,881049.0,129152.01371436285,2196.749324656308,12.54373501298425,13028.0,20571318.755679548,676.2914285714287,2245695.123562911,PMD_80,0.8
44.400000000000006,2204947429.74811,2153683543.4227223,50151613.86115264,838973.9423441619,273298.52189056214,4751577.961762098,20370378.983152397,1250832689.1698093,905959325.5984163,16835333.910328146,6198124.124641541,894018.0,130729.09379564707,2155.465482983328,12.373713090355578,12969.0,23135540.564898837,676.3314285714287,2257252.993321743,PMD_80,0.8
44.5,2223459923.2520742,2171714601.8981085,50625444.27904106,845955.1289394111,273921.94598509534,4603614.578932803,20239277.733383402,1268815658.8593614,906771706.5918591,16832313.043753777,6197352.444783795,907368.0,132507.85226821748,2095.6183365387146,12.104492640731491,13350.0,20785870.147471514,676.3714285714286,2272786.729220874,PMD_80,0.8
44.6,2246601355.6295414,2194284482.9485207,51187634.85231214,854660.2325955041,274577.5961130089,4459997.188103302,20109042.594894662,1288846866.775295,910159905.4215096,16828962.78642646,6196580.8633125285,920688.0,134155.8569568466,2076.985145581105,12.037126273756105,13320.0,25431695.207142044,676.4114285714286,2289664.9553885623,PMD_80,0.8
44.7,2258959950.5429745,2206278473.1299176,51546978.72979803,859340.7402808173,275157.94297844335,4321243.299405347,19979337.82566292,1298034354.1889443,913599340.3065348,16829865.542211782,6195809.380215501,934386.0,136140.5590902291,1976.3800406443697,11.585703032825641,13698.0,14669655.249935973,676.4514285714286,2310492.502217301,PMD_80,0.8
44.800000000000004,2274455480.511325,2221348677.804761,51965857.93473386,865184.3486685683,275760.42316129146,4187194.6788418656,19851919.790040005,1310136357.8462489,917258344.4133205,16826625.787392855,6195037.995480475,948049.0,137330.64633649465,1909.1253262394005,11.233969879841501,13663.0,17814268.866173074,676.4914285714285,2318119.1035370487,PMD_80,0.8
44.900000000000006,2299829790.977626,2246102138.958561,52576515.08057064,874706.257765669,276430.6807284917,4057478.2649340187,19724353.846122973,1321818918.811138,931211496.6622407,16823276.684094947,6194266.709095211,962072.0,138759.31209917075,1915.7779025590605,11.31214001007933,14023.0,27704555.22716103,676.5314285714287,2329619.006574127,PMD_80,0.8
45.0,2336867643.692987,2282290846.0103455,53411045.85442626,888569.6472088725,277182.1810062357,3931512.8045559777,22014650.380422078,1344194687.1968052,943713149.5367199,16820148.253436137,6193495.521047473,976210.0,140865.8021833341,2002.7708691149446,11.781325950557443,14138.0,39384333.598050855,676.5714285714287,2345825.1684046695,PMD_80,0.8
45.1,2370759107.569165,2315391753.174342,54188184.67603728,901257.511417123,277912.2073693236,3809615.276277604,21873231.080169115,1365045040.602073,957021695.7265341,16816800.452786617,6192724.431325029,990623.0,143717.829424077,2054.2290090836836,12.189638630219044,14413.0,36282598.250248075,676.6114285714286,2390506.699783503,PMD_80,0.8
45.2,2410795623.611522,2354515981.556975,55084717.09954509,916240.3915852039,278684.5634174465,3691763.081999055,21732526.206141207,1387011937.6569314,975353879.9020187,16813563.324516598,6191953.43991564,1005321.0,146506.43304606006,2137.6560164225125,12.765755348323035,14698.0,42455159.51417303,676.6514285714286,2417873.837530335,PMD_80,0.8
45.300000000000004,2457106008.763213,2399789186.012287,56103770.20465331,933552.3767748678,279500.1694977768,3577494.5586213353,25627638.93692009,1412868983.3017497,992030382.5718704,16810326.847244248,6191182.546807079,1020371.0,149749.79813654145,2247.88056298595,13.382986319327472,15050.0,48760517.30495614,676.6914285714286,2449236.5589811504,PMD_80,0.8
45.400000000000006,2486605166.4983473,2428575950.548311,56804411.18406651,944605.6210852931,280199.1448845639,3467242.555429146,25463625.71836899,1431117595.54684,1003558979.9048822,16807311.02083983,6190411.751987116,1035769.0,153240.68378888106,2230.985311510978,13.466459617254829,15398.0,32011334.08674152,676.7314285714285,2511186.797321238,PMD_80,0.8
45.5,2507103284.506752,2448534727.966837,57335420.41255867,952300.9845271071,280835.1428294609,5777236.520013057,29334704.692144856,1439282093.5316994,1009715642.9047735,16803965.80267779,6189641.05544352,1051387.0,155765.06129735004,2155.3684179524016,12.653177607304874,15618.0,23033682.159199987,676.7714285714285,2534688.63650904,PMD_80,0.8
45.6,2546216417.5939136,2486743828.3725114,58224024.665338255,966964.0048751431,281600.5511884611,5595827.1277251085,29146266.792997923,1465990055.964599,1022494445.9950469,16800951.256380532,6188870.457164065,1067065.0,157191.18474507538,2206.2046272427683,12.914456903254734,15678.0,41761966.949201435,676.8114285714287,2647948.3877550806,PMD_80,0.8
45.7,2570001470.773634,2509920986.1394906,58822311.01027962,975914.5075780522,282259.11628612306,5420076.54131059,28960284.559130237,1482272138.7484632,1030363043.6495234,16797827.318070468,6188099.957136526,1083095.0,160490.90342499752,2150.6873457816964,12.77339312286611,16030.0,26466039.956491724,676.8514285714286,2680025.3424843624,PMD_80,0.8
